global,major,smc,commercial,it_spend,employee_count,pc_count,size,tech_support,discount,revenue,tech_discount
1,0,0,0,36848,95,89,154038,1,1,29094.56,1
1,1,0,1,18391,25,19,48419,0,0,9525.5,0
0,1,0,1,11356,26,25,33958,0,1,6615.06,0
0,0,0,0,4571,28,22,12955,0,1,889.98,0
0,0,1,1,12171,12,13,42237,0,0,1408.46,0
0,0,1,1,3613,35,30,30750,0,1,6131.62,0
0,0,0,1,20584,41,49,52063,1,0,10898.83,0
0,0,1,0,5651,22,15,14223,0,0,1608.87,0
0,0,0,1,7610,14,16,19559,0,0,2836.79,0
0,0,1,1,19834,21,22,141636,1,1,21384.88,1
0,0,1,0,32146,78,61,88939,1,1,17804.18,1
0,1,0,1,12634,25,15,89284,1,1,18148.86,1
0,0,1,1,216847,58,59,576931,1,0,39189.79,0
1,0,1,1,8892,18,13,79262,0,0,5216.82,0
1,0,0,1,36354,47,34,334533,0,1,34620.77,0
0,0,0,0,15505,236,154,78785,0,0,10416.77,0
0,0,1,1,43928,14,9,142408,0,0,6604.04,0
0,0,1,0,5047,34,38,21189,0,0,1496.57,0
0,0,1,0,33099,32,21,159814,1,1,20189.74,1
0,0,0,0,9390,27,19,51588,0,1,5638.56,0
1,0,0,1,26849,82,89,100878,1,0,18010.8,0
0,0,1,0,5514,39,31,53677,0,1,7323.3,0
0,0,1,1,9182,25,26,25319,1,1,7832.33,1
0,1,0,1,90715,215,134,252573,0,1,30418.17,0
0,0,1,0,29291,22,25,219386,1,1,28408.82,1
1,0,1,1,2769,22,20,12621,0,1,7731.26,0
1,0,0,1,24130,39,39,238170,0,1,23439.61,0
0,0,1,0,22121,206,242,94992,1,0,21355.67,0
0,1,0,0,15892,79,49,48896,0,0,5184.77,0
0,0,0,0,14824,23,18,49678,1,0,5816.16,0
1,1,0,1,55185,114,146,195651,1,0,25214.32,0
0,1,0,1,4890,32,27,19932,0,0,4906.74,0
0,0,0,0,4574,45,56,11464,1,0,7700.72,0
0,0,1,0,32713,42,36,89221,0,1,6824.26,0
0,0,1,0,84172,83,82,289225,1,1,37057.46,1
0,1,0,1,18823,22,25,144786,1,0,16952.16,0
0,0,1,1,26311,26,15,106429,0,1,11563.57,0
0,0,1,1,14319,49,62,49910,0,0,4846.83,0
0,1,0,0,8243,53,67,20861,0,0,6473.51,0
0,0,1,1,2457,24,17,12147,0,0,1816.05,0
0,0,0,0,32519,23,14,121554,0,0,3944.83,0
0,0,1,1,14614,53,34,46570,1,0,9455.62,0
0,1,0,1,31770,123,117,79885,1,0,17573.14,0
0,0,1,1,26622,65,61,76943,0,1,10611.93,0
0,0,0,0,43574,26,25,122852,0,0,5382.79,0
0,0,1,1,20046,72,55,107275,1,0,12982.07,0
0,0,1,1,22681,56,44,71702,0,1,9683.23,0
0,0,1,1,33502,48,42,100847,0,1,12161.27,0
0,0,1,0,7014,12,7,48094,1,0,8736.41,0
0,0,1,1,31031,68,55,87512,0,0,5908.81,0
0,0,0,1,55835,47,31,339298,1,1,39957.12,1
0,1,0,1,26338,56,34,91201,1,0,13443.94,0
0,0,0,1,54085,18,15,164706,1,1,23309.58,1
0,0,1,0,4195,78,51,11390,1,0,7885.63,0
0,0,0,1,7331,11,11,21523,0,1,3581.79,0
1,1,0,1,7216,39,33,45321,1,0,15447.03,0
0,0,1,0,23982,64,47,60092,1,1,12370.46,1
0,0,1,1,6898,77,86,58994,0,1,10328.89,0
0,0,1,1,10665,55,69,64120,1,0,11766.01,0
0,0,1,0,63286,38,42,160582,0,1,16046.83,0
0,0,0,1,14194,34,26,54669,0,1,7219.73,0
0,0,0,1,12785,77,98,38887,1,1,14129.64,1
1,1,0,1,13980,26,18,38892,0,0,9816.21,0
0,0,1,1,36150,12,12,115412,0,1,10856.31,0
0,0,1,1,17826,63,52,50404,1,0,12470.55,0
1,0,1,0,16838,59,56,64514,0,0,9496.05,0
0,0,1,0,18778,35,31,55095,1,1,12093.38,1
0,0,1,0,4459,55,63,25729,1,0,9576.58,0
0,0,0,0,135692,178,213,618047,1,1,77528.82,1
0,0,1,1,3675,26,17,25096,1,1,9942.7,1
0,0,1,0,42914,14,15,254051,1,1,31201.36,1
0,0,0,0,108334,218,192,291538,1,1,43629.75,1
0,0,0,0,2444,27,28,15688,1,0,7456.75,0
0,1,0,1,24130,26,31,86989,0,0,7454.66,0
1,0,0,1,42664,41,35,134974,1,0,18862.37,0
0,0,0,0,9113,59,61,52406,0,0,5423.93,0
0,0,0,1,11283,55,50,70135,0,0,6679.77,0
0,0,1,1,30243,169,203,247768,1,0,28086.68,0
0,1,0,1,15694,24,30,84643,1,0,12468.54,0
0,0,1,1,31333,42,36,94666,0,0,5333.65,0
1,0,1,1,11357,59,55,75101,0,0,10147.14,0
1,0,0,0,10117,20,22,31883,1,0,11395.5,0
0,0,1,1,11262,17,18,39822,0,1,6271.53,0
1,0,1,0,33583,85,77,161560,1,1,29537.65,1
0,0,0,1,8268,121,142,29476,1,0,13640.72,0
0,0,0,1,9502,15,17,92715,1,1,15155.17,1
1,1,0,1,41557,114,98,332003,1,1,48728.23,1
0,0,0,1,3933,24,27,10768,1,0,8371.74,0
0,0,1,0,18772,52,43,51145,1,0,10488.16,0
0,0,0,1,50921,20,21,188000,0,1,15942.0,0
0,1,0,1,8786,40,37,68130,0,0,5894.35,0
0,0,0,0,59529,24,15,181704,1,0,14601.54,0
0,0,1,0,6277,20,12,30417,0,0,1835.45,0
0,0,0,1,60133,129,160,172913,1,1,32519.55,1
0,1,0,1,34596,42,42,105828,0,1,13968.28,0
0,0,0,1,12412,26,26,44954,0,0,4081.9,0
0,0,1,0,22916,77,58,62639,0,0,4171.25,0
1,1,0,1,32039,11,12,166808,1,0,21418.21,0
0,1,0,1,7566,103,74,64992,1,1,16998.39,1
0,0,1,1,4319,24,16,22989,1,1,7655.75,1
0,0,1,1,31472,51,38,125245,1,1,21036.04,1
0,1,0,0,41368,70,79,188113,0,0,10175.0,0
0,0,1,1,59887,24,14,176089,1,1,24340.71,1
0,0,0,1,11400,36,27,96026,0,0,5364.93,0
1,1,0,0,5190,18,22,23923,0,0,7416.94,0
0,0,1,0,21753,12,10,57036,0,1,5541.21,0
0,1,0,1,31244,33,28,161287,1,0,17158.78,0
0,1,0,1,14349,57,42,70116,1,1,16646.46,1
0,0,1,0,11225,72,57,45233,0,1,6225.88,0
0,0,0,0,58172,32,22,256127,1,1,32063.73,1
1,1,0,1,8119,71,75,47949,0,0,10124.28,0
0,0,1,1,8935,75,84,34192,0,0,6418.17,0
0,0,1,0,5955,11,13,56655,1,0,9543.82,0
0,1,0,1,21769,25,25,115008,0,0,7619.89,0
0,1,0,0,54710,57,37,145035,1,1,23480.37,1
1,0,1,0,20201,15,17,62075,0,0,5279.12,0
0,1,0,1,13168,24,16,70591,1,1,14673.05,1
0,0,1,1,40516,43,45,142076,1,0,15228.49,0
1,0,1,0,10601,125,95,30445,1,0,15968.83,0
0,1,0,1,13643,63,44,89773,1,1,19043.66,1
0,0,0,1,17353,14,8,46146,0,1,6127.9,0
0,0,0,1,35304,15,9,123038,0,1,11212.05,0
0,1,0,1,29430,12,7,77690,0,0,5465.41,0
0,0,1,1,3181,66,52,23386,0,1,4155.18,0
0,0,0,0,58779,87,54,298788,1,1,39230.68,1
0,0,1,0,13745,29,32,52031,1,0,8031.74,0
1,0,1,1,12862,30,21,45223,0,1,10476.25,0
1,0,0,0,33526,15,17,112292,0,1,14707.84,0
0,0,0,1,22332,68,66,70057,1,0,13970.98,0
0,1,0,1,10233,51,65,26333,0,0,5677.48,0
1,0,1,0,92769,37,35,266060,1,0,22936.35,0
0,0,1,0,16204,56,68,44187,1,1,13024.01,1
0,0,0,1,7781,67,53,20585,1,0,10420.07,0
0,0,0,1,77157,66,47,260624,0,0,11088.23,0
0,0,1,1,2020,114,125,11821,0,0,7004.24,0
1,0,1,0,4208,23,14,25922,0,0,6203.79,0
0,0,1,1,38290,121,105,193140,1,0,20883.98,0
1,0,1,1,33872,26,17,85308,0,0,8423.49,0
0,0,0,1,72987,54,48,257270,1,1,33902.75,1
0,0,1,0,6755,42,35,48614,1,0,9096.48,0
0,1,0,1,22843,14,16,127307,1,0,15132.06,0
0,0,0,0,24694,49,53,63961,0,0,4710.66,0
0,0,0,1,7651,38,46,55372,0,1,7548.08,0
0,0,1,1,19961,146,128,87993,0,0,10474.25,0
0,0,1,1,19379,127,84,68897,1,1,17654.38,1
1,0,1,0,92517,107,89,525030,1,1,65050.49,1
0,0,1,1,24728,210,247,143155,1,1,32194.46,1
0,0,1,0,43604,20,15,193262,0,0,6513.84,0
0,0,1,1,3718,87,69,12453,1,0,10546.46,0
0,0,1,1,2656,79,100,15633,0,0,6646.57,0
0,0,1,1,13651,65,59,43059,0,0,4597.49,0
0,0,0,1,17527,20,20,115576,0,1,11554.45,0
0,1,0,0,62843,110,133,313708,0,1,34085.19,0
1,1,0,1,35866,28,32,125668,1,1,25430.41,1
0,0,1,0,47793,35,28,149714,0,1,13584.77,0
0,0,1,1,11016,58,55,35876,1,1,11025.45,1
0,0,1,0,4853,73,46,19814,1,0,9097.57,0
0,0,0,1,56856,25,16,143099,1,0,15055.8,0
1,0,1,0,22924,18,19,140933,1,0,17543.85,0
0,0,0,1,16492,57,52,105671,0,1,13203.11,0
0,1,0,1,3837,14,17,14864,0,1,4378.02,0
0,0,1,0,5218,15,10,42069,0,0,1439.39,0
0,0,1,1,2236,13,14,15777,0,0,1983.4,0
0,0,1,1,14765,57,65,62142,0,1,9307.4,0
0,0,0,0,16950,101,93,131327,1,0,15252.17,0
0,0,1,1,19100,134,97,80943,0,0,5675.83,0
0,0,1,1,110805,38,25,478518,0,1,41818.39,0
0,1,0,1,2410,27,23,19804,0,0,3395.5,0
1,0,0,1,43058,83,94,175626,1,1,32215.16,1
1,0,0,1,10751,17,10,37642,0,0,5915.11,0
0,0,1,0,15375,25,32,58423,1,0,9731.67,0
1,0,0,1,9136,39,24,77650,1,1,18608.01,1
0,0,0,1,45636,190,214,138040,0,1,21710.83,0
0,0,0,0,17132,22,13,56766,1,0,7688.13,0
0,0,1,0,4451,19,22,15751,0,0,2342.17,0
0,1,0,1,21171,24,18,68592,1,1,16261.05,1
0,0,0,1,53513,35,21,171389,1,0,15341.25,0
0,0,0,1,65868,20,17,202041,1,1,27864.98,1
0,0,0,1,12421,100,81,94980,1,1,17726.35,1
0,0,1,1,44950,183,233,120480,0,1,19661.74,0
0,0,1,0,23056,34,29,191204,1,0,17610.66,0
0,0,0,1,12015,104,131,74728,0,1,12023.65,0
0,1,0,1,39637,17,21,309604,1,1,37891.17,1
0,1,0,0,32529,49,37,90631,0,0,6647.3,0
0,0,0,1,77350,15,12,303470,1,1,35467.79,1
0,0,1,1,61039,66,43,196930,1,1,28597.51,1
0,0,0,1,16226,90,72,54075,0,0,7220.87,0
0,0,1,0,12813,158,188,97736,1,1,22883.89,1
0,0,1,1,52575,153,155,143587,0,1,21617.33,0
1,0,0,1,9349,34,20,39847,0,1,9099.4,0
0,1,0,1,32920,10,11,192001,1,1,27934.92,1
0,0,1,1,7853,94,92,52369,1,1,14899.94,1
0,0,0,1,2740,44,55,10867,1,0,9150.07,0
0,0,0,0,115796,13,8,418788,1,1,46668.6,1
0,0,1,1,40637,85,100,243944,1,1,33519.78,1
0,0,1,1,2964,43,42,26090,0,1,6237.47,0
0,0,1,1,29107,13,12,90923,1,0,12351.11,0
0,1,0,1,8140,16,11,70111,0,0,6673.26,0
0,0,0,0,18938,35,29,54633,0,1,5766.33,0
0,0,1,1,1755,51,65,12679,1,0,8678.13,0
0,0,0,1,86106,52,35,267114,0,0,8834.5,0
0,0,1,0,94521,72,92,301844,0,1,28800.34,0
0,1,0,1,5344,147,137,17498,0,0,9284.07,0
1,0,1,1,11215,33,22,37339,0,1,9379.4,0
0,0,0,0,8397,76,86,78647,1,1,16291.33,1
0,0,1,1,51343,32,36,159946,0,0,7940.95,0
0,1,0,0,13017,118,84,54033,1,1,15732.87,1
0,0,1,0,13512,16,16,34524,0,0,1657.6,0
0,0,0,0,5153,86,53,24055,0,0,1768.88,0
1,1,0,1,32540,14,12,200125,0,1,21874.94,0
0,0,1,1,87157,33,36,236683,1,0,20887.13,0
0,1,0,1,95183,29,33,281831,0,0,15365.65,0
0,0,1,0,35818,55,70,286403,1,1,35776.06,1
0,0,0,1,40342,53,60,124441,0,1,14019.02,0
0,0,1,1,7565,17,17,21557,0,0,2572.29,0
0,0,1,1,39299,30,25,121658,1,0,13440.24,0
0,1,0,0,3695,52,57,27252,0,0,6427.63,0
0,0,1,1,34997,76,82,124451,0,0,6864.03,0
1,0,1,1,2228,10,10,22187,0,0,6828.3,0
0,0,1,0,34935,37,24,312042,1,1,37676.72,1
0,0,1,0,11982,52,40,71221,0,1,8315.51,0
1,0,1,1,15945,114,109,52711,0,1,14559.38,0
0,0,0,1,22829,19,21,122986,0,0,5520.09,0
0,0,0,1,41241,53,61,218244,0,0,10153.02,0
0,0,0,1,93644,18,20,369755,1,1,45167.61,1
0,0,1,1,26096,31,40,112556,0,0,7420.57,0
0,0,1,1,33283,37,47,113427,0,0,8036.64,0
0,0,0,0,12263,64,53,76953,0,1,9011.42,0
0,0,1,1,44908,38,49,171011,1,1,25780.2,1
0,0,1,1,63404,35,25,186296,1,1,26795.14,1
0,1,0,1,29286,40,37,80408,1,1,17264.45,1
0,0,1,0,50350,17,17,170110,1,1,22058.76,1
1,1,0,1,18843,35,41,112058,1,0,18925.58,0
0,0,1,0,41753,21,22,174845,1,0,16353.78,0
0,0,1,1,12170,26,16,34745,1,0,9797.93,0
0,0,1,1,8425,21,24,69801,1,0,11471.61,0
0,0,1,1,89351,42,49,235865,1,0,20195.0,0
0,0,1,1,40103,34,41,262309,1,0,19585.6,0
0,0,1,1,3153,57,43,10245,0,0,4387.14,0
0,1,0,1,11462,204,204,35991,0,0,13619.83,0
0,0,1,1,10851,72,44,28921,1,1,12724.28,1
0,1,0,1,3446,77,52,31509,0,0,5947.28,0
0,0,0,1,5816,25,31,25646,1,0,9107.23,0
0,0,1,1,3757,72,62,21188,0,0,6550.15,0
1,0,1,1,12841,158,149,86687,0,0,14162.79,0
0,1,0,0,26798,30,24,98948,0,0,7180.91,0
0,0,1,1,66632,74,76,193061,0,1,20889.75,0
1,0,0,1,7182,27,23,23792,1,1,13954.75,1
0,0,0,1,4857,240,196,27719,1,1,17028.1,1
1,0,1,1,26045,92,95,72144,1,0,17047.87,0
0,1,0,0,13861,35,23,34800,1,0,9965.38,0
1,0,1,0,8576,84,94,27701,1,0,16472.2,0
0,0,0,0,11033,26,30,60672,0,1,5748.77,0
1,0,1,0,35919,24,29,97257,1,1,21762.76,1
0,0,1,0,3726,173,106,31027,0,1,7139.48,0
0,0,1,1,14114,29,30,56959,0,1,7991.8,0
0,0,0,1,4919,51,44,38379,0,0,3672.92,0
0,0,0,1,30702,153,145,95179,1,1,21795.07,1
0,0,0,1,16510,184,219,46455,0,1,13878.99,0
0,0,1,1,7157,16,14,69576,1,1,14189.74,1
0,0,1,1,2284,122,158,12521,0,1,10381.91,0
0,0,1,0,47012,38,39,143772,0,0,6887.73,0
0,0,1,0,73855,141,139,188319,1,1,30681.06,1
0,1,0,1,9381,83,85,42495,1,0,13716.11,0
0,0,0,1,38673,28,30,142276,1,1,21574.48,1
0,0,0,0,15243,26,32,38690,1,1,10110.0,1
0,1,0,1,8698,22,23,46078,1,1,14498.91,1
0,0,1,1,7373,33,40,24073,0,0,2680.36,0
0,0,1,1,4251,33,29,38335,0,0,5480.75,0
0,1,0,1,34672,129,160,126165,1,0,19823.71,0
1,0,0,1,103613,74,52,259317,0,1,29737.79,0
0,0,0,1,23857,30,23,73164,1,1,14328.81,1
0,0,0,1,8915,38,27,59774,0,0,5781.27,0
0,0,1,1,19374,39,34,66436,1,0,10420.17,0
0,0,1,1,18630,266,325,100278,0,1,23166.06,0
0,0,1,1,4127,32,31,15569,0,1,2921.2,0
0,1,0,1,8279,38,30,52969,0,1,10113.77,0
1,0,1,1,6508,33,39,38371,0,1,10330.24,0
0,1,0,0,43287,26,33,207662,1,0,19666.7,0
0,0,0,0,65671,13,14,171025,1,0,15897.04,0
0,0,1,0,62591,57,59,205256,1,1,27906.44,1
0,1,0,1,21605,70,52,59139,0,0,5977.57,0
0,0,1,1,4809,21,26,34871,0,1,5239.44,0
0,0,1,1,75639,30,19,210431,1,0,19023.11,0
0,1,0,1,20232,29,27,92846,0,0,6904.36,0
0,1,0,1,3315,67,66,11681,0,0,5434.44,0
0,1,0,0,42932,23,15,125437,1,0,15123.59,0
0,0,0,0,1640,15,11,11267,0,0,-616.57,0
0,0,0,1,56765,54,53,160784,1,1,23112.51,1
0,0,1,1,4644,56,49,45005,0,0,5500.48,0
0,0,0,1,6217,56,41,36316,1,0,7328.94,0
0,1,0,1,10443,60,68,99629,1,1,19656.18,1
0,0,1,1,17254,49,62,46979,0,1,8632.53,0
0,0,1,1,10801,80,98,32666,1,0,12627.11,0
0,0,1,1,19955,30,26,60593,0,1,7854.67,0
1,0,0,1,7690,20,20,22101,1,0,13912.2,0
0,0,0,0,35600,66,76,171952,0,1,17500.87,0
1,0,0,0,63483,142,92,204411,1,1,33250.97,1
1,1,0,1,17853,94,94,84566,0,1,17705.53,0
0,0,1,0,4721,24,14,17807,1,0,6322.44,0
0,0,1,0,11592,59,65,77087,0,0,4565.84,0
0,1,0,1,133052,36,40,399228,1,0,28104.53,0
0,0,0,0,49286,22,14,150010,1,1,20132.09,1
1,0,1,1,29684,21,15,160862,1,1,26783.83,1
0,0,1,1,8922,92,65,62289,1,1,15612.32,1
0,0,1,1,64836,112,127,197133,1,1,31799.31,1
1,1,0,1,46758,91,96,170928,1,1,33713.93,1
0,0,1,1,50599,107,67,229859,1,1,33989.92,1
0,0,0,1,5394,13,12,30169,1,0,7777.68,0
0,0,1,0,2115,16,17,11709,0,1,2117.55,0
0,0,1,0,19769,197,231,55240,1,0,17419.95,0
0,0,0,0,54806,123,145,283472,0,1,28592.42,0
0,0,1,0,59798,178,203,558513,1,1,70110.42,1
1,1,0,0,24172,70,72,81282,1,1,22154.12,1
0,0,1,1,10226,10,7,92253,0,1,8899.07,0
0,1,0,1,3121,16,16,14226,1,1,11642.06,1
0,0,0,1,4568,21,14,14755,1,0,5933.83,0
0,1,0,1,15788,42,44,97815,0,1,13636.95,0
0,1,0,1,13014,45,37,93611,0,1,12127.64,0
0,0,1,1,6018,27,20,19427,1,0,8389.65,0
0,0,0,1,84149,71,88,310718,1,1,38438.54,1
0,0,1,0,32655,36,44,135278,1,1,21340.91,1
1,0,1,0,18844,70,90,55184,0,1,13191.22,0
0,1,0,1,58594,55,62,490270,1,1,58714.85,1
0,0,0,1,10630,23,27,55771,0,0,3980.85,0
0,0,0,1,8220,19,15,72357,1,0,10492.48,0
0,0,1,1,9317,211,254,39983,0,0,14542.65,0
1,0,1,0,28734,48,38,269252,1,1,37507.33,1
1,0,0,0,12037,42,42,61609,0,0,6937.6,0
0,0,0,1,49427,28,33,288358,1,1,35979.82,1
1,0,0,1,5752,37,46,54873,0,0,6987.14,0
1,0,0,1,7096,91,86,65357,0,0,11234.46,0
0,1,0,1,13359,18,12,77553,1,0,11368.26,0
1,0,0,0,21722,59,48,136034,0,1,15218.79,0
0,0,1,0,24113,27,27,160121,1,0,13816.98,0
0,0,1,1,17293,29,37,80727,0,0,7133.68,0
0,0,0,0,12688,11,10,42969,0,1,2549.01,0
0,0,1,0,28207,125,95,76872,1,1,18576.01,1
0,0,1,1,71943,18,14,248566,0,1,20998.04,0
1,0,0,0,84320,54,65,225946,0,1,23284.55,0
0,0,1,1,22042,14,14,68408,1,0,9544.96,0
0,1,0,0,18815,80,81,61704,0,0,7972.85,0
0,0,1,0,10897,24,28,74510,0,1,7692.03,0
0,0,1,0,8332,21,13,48657,1,0,7872.25,0
1,0,1,0,60860,227,214,165733,1,0,26875.78,0
0,0,0,0,23524,92,111,216948,1,1,30042.24,1
0,0,1,0,1501,22,18,12243,0,0,3118.11,0
0,0,1,1,12010,31,30,42780,0,1,7446.55,0
0,0,0,1,59331,323,338,260230,1,1,46530.42,1
0,0,1,0,31294,17,14,100087,1,0,9617.58,0
0,0,0,1,43525,79,101,201749,1,1,32638.07,1
1,0,1,0,21105,34,21,146090,1,1,25425.57,1
0,1,0,1,42867,48,56,191941,1,1,29134.67,1
0,1,0,0,12838,68,41,48972,1,0,14081.51,0
0,1,0,0,21339,20,25,98120,1,0,12868.99,0
0,1,0,1,36471,16,13,101443,1,1,18642.83,1
0,1,0,1,38793,139,165,192679,1,1,34058.6,1
0,0,0,1,112566,89,97,306079,1,1,38693.57,1
0,1,0,1,1727,65,42,14266,0,1,4852.89,0
0,0,1,1,15814,32,35,79801,0,0,6464.14,0
0,1,0,1,54198,21,22,276950,1,0,24003.61,0
1,0,1,0,6176,77,88,24603,1,1,16244.07,1
0,0,1,1,75071,71,89,369362,1,1,49636.2,1
1,1,0,1,17200,29,24,163971,1,0,21486.34,0
1,0,0,1,8656,28,22,43930,1,0,13369.71,0
0,1,0,0,1883,30,34,11621,1,1,10157.94,1
0,0,0,1,45309,39,43,137828,1,1,20308.18,1
0,0,0,1,15369,26,16,61966,0,1,7223.83,0
0,0,0,1,107765,163,155,357482,0,1,36079.39,0
0,0,1,1,28942,109,125,146101,0,0,9826.86,0
0,0,0,1,4176,76,72,24504,0,0,4875.57,0
0,0,1,1,11363,49,52,105082,0,1,11544.49,0
0,0,1,1,12749,22,26,75798,0,0,4021.2,0
1,0,1,1,37759,20,15,136223,0,1,16741.71,0
1,1,0,1,45201,74,78,158032,1,1,31342.42,1
1,0,1,1,23587,152,104,103485,0,0,13710.65,0
1,1,0,1,12588,234,271,41540,0,0,21326.34,0
0,0,0,0,76824,88,99,556966,1,1,64641.33,1
1,0,1,1,8236,14,15,26162,0,1,8053.33,0
0,0,0,0,4874,22,15,32888,0,1,3085.17,0
0,0,1,1,16975,17,13,104309,1,0,10897.16,0
0,0,1,1,27236,10,7,90537,1,0,11655.53,0
0,0,1,0,12979,14,16,43358,0,1,3744.1,0
0,0,0,1,6638,21,21,29166,0,1,3814.3,0
0,0,1,0,38213,40,28,100002,0,1,9744.29,0
1,0,1,1,52165,78,53,316043,1,1,43156.34,1
0,1,0,1,4837,74,80,45004,1,1,16722.52,1
0,1,0,1,46825,37,35,239934,1,0,20709.49,0
0,1,0,1,62909,15,19,185341,0,0,11098.19,0
0,0,0,0,34929,25,23,98476,0,1,9266.63,0
0,0,1,0,49604,18,14,216230,1,1,28216.15,1
0,0,0,1,9678,73,47,24449,0,0,3398.86,0
0,0,1,0,38592,226,198,115829,1,0,19909.64,0
0,0,0,1,60156,30,18,273062,0,1,23780.0,0
0,0,0,1,10476,24,23,47249,0,1,7022.49,0
0,0,0,1,86093,65,75,285143,1,1,38203.12,1
0,0,0,1,7414,32,33,34819,1,1,9752.83,1
0,0,1,1,45546,41,50,128179,0,0,10259.7,0
0,0,1,1,16846,84,87,49484,0,1,10842.52,0
0,0,1,1,11467,100,121,31288,0,0,7444.04,0
0,0,1,1,11169,11,9,42955,1,0,8119.36,0
0,0,0,1,14193,38,35,75949,0,0,5396.31,0
0,0,0,1,20864,54,66,61250,0,0,5077.93,0
0,1,0,0,53006,26,33,262468,1,1,34569.82,1
0,0,0,0,19280,59,59,56606,0,0,4302.23,0
0,0,1,1,15826,148,97,45361,1,1,16062.76,1
1,0,1,1,4897,55,37,12435,0,0,8105.31,0
0,0,0,1,17992,57,36,68079,0,0,3393.36,0
0,0,0,1,55622,57,73,278418,1,1,36875.61,1
0,0,1,0,43553,36,26,114094,1,1,16561.72,1
0,0,0,0,1959,43,40,14795,1,0,7434.79,0
0,0,1,1,28795,23,27,162999,0,1,16569.34,0
0,0,1,1,21700,51,56,182905,0,0,6948.19,0
0,0,1,1,15220,283,188,43339,1,0,16128.41,0
0,1,0,1,6288,12,7,35941,1,0,9765.0,0
0,0,0,1,4131,60,69,28178,0,0,4651.99,0
0,1,0,1,12338,14,16,60982,1,1,14309.01,1
0,0,1,1,9858,13,9,65645,1,1,11808.99,1
0,1,0,0,49639,34,39,236428,1,0,22720.79,0
0,0,0,1,46007,38,34,151678,0,1,15213.32,0
0,1,0,1,8458,56,63,29407,0,1,8268.11,0
1,0,1,0,31635,88,100,96045,0,0,11546.26,0
0,0,1,0,20130,35,34,180710,1,0,17637.82,0
0,0,0,1,22448,108,65,85971,1,0,12121.85,0
0,0,1,0,9400,214,225,38115,0,1,13017.23,0
1,0,1,1,125862,30,35,349699,0,1,34921.74,0
0,0,1,0,3029,75,69,13965,1,0,9034.13,0
0,0,1,0,3899,141,150,14010,1,0,10357.28,0
0,0,1,0,7801,76,50,51789,1,1,12466.49,1
0,0,1,1,8357,34,26,24866,1,0,8358.92,0
0,0,1,0,12245,16,16,70499,1,1,13222.15,1
0,1,0,1,37314,44,56,189686,0,0,13143.72,0
0,0,0,1,6231,10,9,16430,0,0,1299.1,0
0,0,1,0,17341,17,17,47528,0,0,3814.03,0
0,0,1,1,7188,53,34,26282,0,1,4400.6,0
1,0,1,1,2161,109,75,15424,0,0,7953.44,0
1,0,1,1,17351,16,12,50651,0,1,10928.06,0
1,0,1,1,50693,75,74,221486,1,1,36120.19,1
0,0,1,1,57128,150,99,158373,1,1,28399.87,1
0,0,0,1,27799,45,41,97169,1,1,18611.65,1
0,1,0,1,15352,50,60,136254,0,0,9350.54,0
0,0,0,1,1903,39,30,13700,0,1,5861.65,0
1,1,0,0,34179,21,18,143612,0,1,17312.76,0
0,0,1,1,11925,99,83,58553,0,1,9550.74,0
0,1,0,0,15724,20,17,39611,1,0,9581.7,0
0,1,0,0,73832,60,38,287082,1,1,37591.61,1
0,0,0,0,53577,16,14,152576,0,0,4783.48,0
0,0,1,1,18461,25,28,52829,1,0,9443.43,0
0,0,1,1,20166,62,70,59649,1,0,12419.67,0
0,0,1,1,94161,41,24,276626,1,0,21897.14,0
0,1,0,1,259808,58,38,766485,1,1,86006.92,1
0,0,0,1,28400,58,52,82686,1,0,10331.16,0
0,0,1,1,8755,47,43,47511,0,0,3946.52,0
0,0,1,0,3319,90,106,21859,0,0,5554.87,0
0,1,0,1,12435,37,42,108507,0,1,13941.19,0
1,0,0,1,8712,74,60,41868,1,0,14081.63,0
0,1,0,1,19731,10,6,60657,0,1,7952.22,0
0,0,1,0,5900,186,170,23567,1,1,14249.44,1
0,0,1,0,7499,13,9,21854,0,0,1881.0,0
0,0,1,0,3231,12,11,23226,0,0,869.57,0
0,0,1,1,23285,101,125,82213,0,0,9610.95,0
1,0,0,0,11851,20,13,94601,1,1,18687.85,1
1,0,0,1,44676,44,49,140724,1,1,26882.98,1
0,0,0,1,18777,65,62,60298,1,0,10622.92,0
1,0,1,0,27383,25,29,127925,0,1,15879.44,0
0,0,0,1,60902,16,19,161836,1,0,14719.98,0
0,0,0,1,13097,30,20,47851,0,0,1680.26,0
0,0,0,1,75199,93,100,193057,1,0,21270.02,0
0,0,1,1,47956,71,87,150646,0,1,17077.47,0
0,1,0,1,30668,12,14,76685,0,1,11054.46,0
0,1,0,1,24828,32,34,66207,0,1,9464.75,0
0,0,1,0,9588,24,23,64208,0,0,1576.9,0
0,0,1,1,15014,25,18,46293,1,1,13356.46,1
0,0,0,1,55478,32,31,150647,1,1,21544.9,1
0,0,0,0,26110,61,65,88044,1,1,16860.49,1
0,0,0,0,58097,14,11,200479,0,1,15998.36,0
0,0,1,1,1981,87,105,13886,0,1,6807.42,0
1,1,0,0,19786,105,80,61173,1,1,21710.26,1
0,1,0,1,4494,15,12,41218,0,1,6891.68,0
0,1,0,0,11548,194,178,32745,1,0,15415.53,0
1,1,0,1,33526,21,26,98231,0,0,12487.34,0
